BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10289,10289,BSBEV,7,7,1996-08-26 00:00:00,1996-08-26 00:00:00,1996-09-23 00:00:00,1996-09-23 00:00:00,1996-08-28 00:00:00,1996-08-28 00:00:00,3,3,22.7700,22.7700,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10471,10471,BSBEV,2,2,1997-03-11 00:00:00,1997-03-11 00:00:00,1997-04-08 00:00:00,1997-04-08 00:00:00,1997-03-18 00:00:00,1997-03-18 00:00:00,3,3,45.5900,45.5900,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10484,10484,BSBEV,3,3,1997-03-24 00:00:00,1997-03-24 00:00:00,1997-04-21 00:00:00,1997-04-21 00:00:00,1997-04-01 00:00:00,1997-04-01 00:00:00,3,3,6.8800,6.8800,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10538,10538,BSBEV,9,9,1997-05-15 00:00:00,1997-05-15 00:00:00,1997-06-12 00:00:00,1997-06-12 00:00:00,1997-05-16 00:00:00,1997-05-16 00:00:00,3,3,4.8700,4.8700,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10539,10539,BSBEV,6,6,1997-05-16 00:00:00,1997-05-16 00:00:00,1997-06-13 00:00:00,1997-06-13 00:00:00,1997-05-23 00:00:00,1997-05-23 00:00:00,3,3,12.3600,12.3600,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10578,10578,BSBEV,4,4,1997-06-24 00:00:00,1997-06-24 00:00:00,1997-07-22 00:00:00,1997-07-22 00:00:00,1997-07-25 00:00:00,1997-07-25 00:00:00,3,3,29.6000,29.6000,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10599,10599,BSBEV,6,6,1997-07-15 00:00:00,1997-07-15 00:00:00,1997-08-26 00:00:00,1997-08-26 00:00:00,1997-07-21 00:00:00,1997-07-21 00:00:00,3,3,29.9800,29.9800,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10943,10943,BSBEV,4,4,1998-03-11 00:00:00,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-04-08 00:00:00,1998-03-19 00:00:00,1998-03-19 00:00:00,2,2,2.1700,2.1700,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,10947,10947,BSBEV,3,3,1998-03-13 00:00:00,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-04-10 00:00:00,1998-03-16 00:00:00,1998-03-16 00:00:00,2,2,3.2600,3.2600,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
BSBEV,BSBEV,B's Beverages,B's Beverages,Victoria Ashworth,Victoria Ashworth,Sales Representative,Sales Representative,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,(171) 555-1212,(171) 555-1212,,,11023,11023,BSBEV,1,1,1998-04-14 00:00:00,1998-04-14 00:00:00,1998-04-28 00:00:00,1998-04-28 00:00:00,1998-04-24 00:00:00,1998-04-24 00:00:00,2,2,123.8300,123.8300,B's Beverages,B's Beverages,Fauntleroy Circus,Fauntleroy Circus,London,London,,,EC2 5NT,EC2 5NT,UK,UK,
CACTU,CACTU,Cactus Comidas para llevar,Cactus Comidas para llevar,Patricio Simpson,Patricio Simpson,Sales Agent,Sales Agent,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,(1) 135-5555,(1) 135-5555,(1) 135-4892,(1) 135-4892,10521,10521,CACTU,8,8,1997-04-29 00:00:00,1997-04-29 00:00:00,1997-05-27 00:00:00,1997-05-27 00:00:00,1997-05-02 00:00:00,1997-05-02 00:00:00,2,2,17.2200,17.2200,Cactus Comidas para llevar,Cactus Comidas para llevar,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,
CACTU,CACTU,Cactus Comidas para llevar,Cactus Comidas para llevar,Patricio Simpson,Patricio Simpson,Sales Agent,Sales Agent,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,(1) 135-5555,(1) 135-5555,(1) 135-4892,(1) 135-4892,10782,10782,CACTU,9,9,1997-12-17 00:00:00,1997-12-17 00:00:00,1998-01-14 00:00:00,1998-01-14 00:00:00,1997-12-22 00:00:00,1997-12-22 00:00:00,3,3,1.1000,1.1000,Cactus Comidas para llevar,Cactus Comidas para llevar,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,
CACTU,CACTU,Cactus Comidas para llevar,Cactus Comidas para llevar,Patricio Simpson,Patricio Simpson,Sales Agent,Sales Agent,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,(1) 135-5555,(1) 135-5555,(1) 135-4892,(1) 135-4892,10819,10819,CACTU,2,2,1998-01-07 00:00:00,1998-01-07 00:00:00,1998-02-04 00:00:00,1998-02-04 00:00:00,1998-01-16 00:00:00,1998-01-16 00:00:00,3,3,19.7600,19.7600,Cactus Comidas para llevar,Cactus Comidas para llevar,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,
CACTU,CACTU,Cactus Comidas para llevar,Cactus Comidas para llevar,Patricio Simpson,Patricio Simpson,Sales Agent,Sales Agent,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,(1) 135-5555,(1) 135-5555,(1) 135-4892,(1) 135-4892,10881,10881,CACTU,4,4,1998-02-11 00:00:00,1998-02-11 00:00:00,1998-03-11 00:00:00,1998-03-11 00:00:00,1998-02-18 00:00:00,1998-02-18 00:00:00,1,1,2.8400,2.8400,Cactus Comidas para llevar,Cactus Comidas para llevar,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,
CACTU,CACTU,Cactus Comidas para llevar,Cactus Comidas para llevar,Patricio Simpson,Patricio Simpson,Sales Agent,Sales Agent,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,(1) 135-5555,(1) 135-5555,(1) 135-4892,(1) 135-4892,10937,10937,CACTU,7,7,1998-03-10 00:00:00,1998-03-10 00:00:00,1998-03-24 00:00:00,1998-03-24 00:00:00,1998-03-13 00:00:00,1998-03-13 00:00:00,3,3,31.5100,31.5100,Cactus Comidas para llevar,Cactus Comidas para llevar,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,
CACTU,CACTU,Cactus Comidas para llevar,Cactus Comidas para llevar,Patricio Simpson,Patricio Simpson,Sales Agent,Sales Agent,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,(1) 135-5555,(1) 135-5555,(1) 135-4892,(1) 135-4892,11054,11054,CACTU,8,8,1998-04-28 00:00:00,1998-04-28 00:00:00,1998-05-26 00:00:00,1998-05-26 00:00:00,,,1,1,0.3300,0.3300,Cactus Comidas para llevar,Cactus Comidas para llevar,Cerrito 333,Cerrito 333,Buenos Aires,Buenos Aires,,,1010,1010,Argentina,Argentina,
CENTC,CENTC,Centro comercial Moctezuma,Centro comercial Moctezuma,Francisco Chang,Francisco Chang,Marketing Manager,Marketing Manager,Sierras de Granada 9993,Sierras de Granada 9993,M?xico D.F.,M?xico D.F.,,,05022,05022,Mexico,Mexico,(5) 555-3392,(5) 555-3392,(5) 555-7293,(5) 555-7293,10259,10259,CENTC,4,4,1996-07-18 00:00:00,1996-07-18 00:00:00,1996-08-15 00:00:00,1996-08-15 00:00:00,1996-07-25 00:00:00,1996-07-25 00:00:00,3,3,3.2500,3.2500,Centro comercial Moctezuma,Centro comercial Moctezuma,Sierras de Granada 9993,Sierras de Granada 9993,México D.F.,México D.F.,,,05022,05022,Mexico,Mexico,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,10254,10254,CHOPS,5,5,1996-07-11 00:00:00,1996-07-11 00:00:00,1996-08-08 00:00:00,1996-08-08 00:00:00,1996-07-23 00:00:00,1996-07-23 00:00:00,2,2,22.9800,22.9800,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,10370,10370,CHOPS,6,6,1996-12-03 00:00:00,1996-12-03 00:00:00,1996-12-31 00:00:00,1996-12-31 00:00:00,1996-12-27 00:00:00,1996-12-27 00:00:00,2,2,1.1700,1.1700,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,10519,10519,CHOPS,6,6,1997-04-28 00:00:00,1997-04-28 00:00:00,1997-05-26 00:00:00,1997-05-26 00:00:00,1997-05-01 00:00:00,1997-05-01 00:00:00,3,3,91.7600,91.7600,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,10731,10731,CHOPS,7,7,1997-11-06 00:00:00,1997-11-06 00:00:00,1997-12-04 00:00:00,1997-12-04 00:00:00,1997-11-14 00:00:00,1997-11-14 00:00:00,1,1,96.6500,96.6500,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,10746,10746,CHOPS,1,1,1997-11-19 00:00:00,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-12-17 00:00:00,1997-11-21 00:00:00,1997-11-21 00:00:00,3,3,31.4300,31.4300,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,10966,10966,CHOPS,4,4,1998-03-20 00:00:00,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-04-17 00:00:00,1998-04-08 00:00:00,1998-04-08 00:00:00,1,1,27.1900,27.1900,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,11029,11029,CHOPS,4,4,1998-04-16 00:00:00,1998-04-16 00:00:00,1998-05-14 00:00:00,1998-05-14 00:00:00,1998-04-27 00:00:00,1998-04-27 00:00:00,1,1,47.8400,47.8400,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
CHOPS,CHOPS,Chop-suey Chinese,Chop-suey Chinese,Yang Wang,Yang Wang,Owner,Owner,Hauptstr. 29,Hauptstr. 29,Bern,Bern,,,3012,3012,Switzerland,Switzerland,0452-076545,0452-076545,,,11041,11041,CHOPS,3,3,1998-04-22 00:00:00,1998-04-22 00:00:00,1998-05-20 00:00:00,1998-05-20 00:00:00,1998-04-28 00:00:00,1998-04-28 00:00:00,2,2,48.2200,48.2200,Chop-suey Chinese,Chop-suey Chinese,Hauptstr. 31,Hauptstr. 31,Bern,Bern,,,3012,3012,Switzerland,Switzerland,
COMMI,COMMI,Com?rcio Mineiro,Com?rcio Mineiro,Pedro Afonso,Pedro Afonso,Sales Associate,Sales Associate,Av. dos Lus?adas, 23,Av. dos Lus?adas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,(11) 555-7647,(11) 555-7647,,,10290,10290,COMMI,8,8,1996-08-27 00:00:00,1996-08-27 00:00:00,1996-09-24 00:00:00,1996-09-24 00:00:00,1996-09-03 00:00:00,1996-09-03 00:00:00,1,1,79.7000,79.7000,Comércio Mineiro,Comércio Mineiro,Av. dos Lusíadas, 23,Av. dos Lusíadas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,
COMMI,COMMI,Com?rcio Mineiro,Com?rcio Mineiro,Pedro Afonso,Pedro Afonso,Sales Associate,Sales Associate,Av. dos Lus?adas, 23,Av. dos Lus?adas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,(11) 555-7647,(11) 555-7647,,,10466,10466,COMMI,4,4,1997-03-06 00:00:00,1997-03-06 00:00:00,1997-04-03 00:00:00,1997-04-03 00:00:00,1997-03-13 00:00:00,1997-03-13 00:00:00,1,1,11.9300,11.9300,Comércio Mineiro,Comércio Mineiro,Av. dos Lusíadas, 23,Av. dos Lusíadas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,
COMMI,COMMI,Com?rcio Mineiro,Com?rcio Mineiro,Pedro Afonso,Pedro Afonso,Sales Associate,Sales Associate,Av. dos Lus?adas, 23,Av. dos Lus?adas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,(11) 555-7647,(11) 555-7647,,,10494,10494,COMMI,4,4,1997-04-02 00:00:00,1997-04-02 00:00:00,1997-04-30 00:00:00,1997-04-30 00:00:00,1997-04-09 00:00:00,1997-04-09 00:00:00,2,2,65.9900,65.9900,Comércio Mineiro,Comércio Mineiro,Av. dos Lusíadas, 23,Av. dos Lusíadas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,
COMMI,COMMI,Com?rcio Mineiro,Com?rcio Mineiro,Pedro Afonso,Pedro Afonso,Sales Associate,Sales Associate,Av. dos Lus?adas, 23,Av. dos Lus?adas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,(11) 555-7647,(11) 555-7647,,,10969,10969,COMMI,1,1,1998-03-23 00:00:00,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-20 00:00:00,1998-03-30 00:00:00,1998-03-30 00:00:00,2,2,0.2100,0.2100,Comércio Mineiro,Comércio Mineiro,Av. dos Lusíadas, 23,Av. dos Lusíadas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,
COMMI,COMMI,Com?rcio Mineiro,Com?rcio Mineiro,Pedro Afonso,Pedro Afonso,Sales Associate,Sales Associate,Av. dos Lus?adas, 23,Av. dos Lus?adas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,(11) 555-7647,(11) 555-7647,,,11042,11042,COMMI,2,2,1998-04-22 00:00:00,1998-04-22 00:00:00,1998-05-06 00:00:00,1998-05-06 00:00:00,1998-05-01 00:00:00,1998-05-01 00:00:00,1,1,29.9900,29.9900,Comércio Mineiro,Comércio Mineiro,Av. dos Lusíadas, 23,Av. dos Lusíadas, 23,Sao Paulo,Sao Paulo,SP,SP,05432-043,05432-043,Brazil,Brazil,
CONSH,CONSH,Consolidated Holdings,Consolidated Holdings,Elizabeth Brown,Elizabeth Brown,Sales Representative,Sales Representative,Berkeley Gardens 12  Brewery,Berkeley Gardens 12  Brewery,London,London,,,WX1 6LT,WX1 6LT,UK,UK,(171) 555-2282,(171) 555-2282,(171) 555-9199,(171) 555-9199,10435,10435,CONSH,8,8,1997-02-04 00:00:00,1997-02-04 00:00:00,1997-03-18 00:00:00,1997-03-18 00:00:00,1997-02-07 00:00:00,1997-02-07 00:00:00,2,2,9.2100,9.2100,Consolidated Holdings,Consolidated Holdings,Berkeley Gardens 12  Brewery,Berkeley Gardens 12  Brewery,London,London,,,WX1 6LT,WX1 6LT,UK,UK,
CONSH,CONSH,Consolidated Holdings,Consolidated Holdings,Elizabeth Brown,Elizabeth Brown,Sales Representative,Sales Representative,Berkeley Gardens 12  Brewery,Berkeley Gardens 12  Brewery,London,London,,,WX1 6LT,WX1 6LT,UK,UK,(171) 555-2282,(171) 555-2282,(171) 555-9199,(171) 555-9199,10462,10462,CONSH,2,2,1997-03-03 00:00:00,1997-03-03 00:00:00,1997-03-31 00:00:00,1997-03-31 00:00:00,1997-03-18 00:00:00,1997-03-18 00:00:00,1,1,6.1700,6.1700,Consolidated Holdings,Consolidated Holdings,Berkeley Gardens 12  Brewery,Berkeley Gardens 12  Brewery,London,London,,,WX1 6LT,WX1 6LT,UK,UK,
CONSH,CONSH,Consolidated Holdings,Consolidated Holdings,Elizabeth Brown,Elizabeth Brown,Sales Representative,Sales Representative,Berkeley Gardens 12  Brewery,Berkeley Gardens 12  Brewery,London,London,,,WX1 6LT,WX1 6LT,UK,UK,(171) 555-2282,(171) 555-2282,(171) 555-9199,(171) 555-9199,10848,10848,CONSH,7,7,1998-01-23 00:00:00,1998-01-23 00:00:00,1998-02-20 00:00:00,1998-02-20 00:00:00,1998-01-29 00:00:00,1998-01-29 00:00:00,2,2,38.2400,38.2400,Consolidated Holdings,Consolidated Holdings,Berkeley Gardens 12  Brewery,Berkeley Gardens 12  Brewery,London,London,,,WX1 6LT,WX1 6LT,UK,UK,
DRACD,DRACD,Drachenblut Delikatessen,Drachenblut Delikatessen,Sven Ottlieb,Sven Ottlieb,Order Administrator,Order Administrator,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,0241-039123,0241-039123,0241-059428,0241-059428,10363,10363,DRACD,4,4,1996-11-26 00:00:00,1996-11-26 00:00:00,1996-12-24 00:00:00,1996-12-24 00:00:00,1996-12-04 00:00:00,1996-12-04 00:00:00,3,3,30.5400,30.5400,Drachenblut Delikatessen,Drachenblut Delikatessen,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,
DRACD,DRACD,Drachenblut Delikatessen,Drachenblut Delikatessen,Sven Ottlieb,Sven Ottlieb,Order Administrator,Order Administrator,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,0241-039123,0241-039123,0241-059428,0241-059428,10391,10391,DRACD,3,3,1996-12-23 00:00:00,1996-12-23 00:00:00,1997-01-20 00:00:00,1997-01-20 00:00:00,1996-12-31 00:00:00,1996-12-31 00:00:00,3,3,5.4500,5.4500,Drachenblut Delikatessen,Drachenblut Delikatessen,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,
DRACD,DRACD,Drachenblut Delikatessen,Drachenblut Delikatessen,Sven Ottlieb,Sven Ottlieb,Order Administrator,Order Administrator,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,0241-039123,0241-039123,0241-059428,0241-059428,10797,10797,DRACD,7,7,1997-12-25 00:00:00,1997-12-25 00:00:00,1998-01-22 00:00:00,1998-01-22 00:00:00,1998-01-05 00:00:00,1998-01-05 00:00:00,2,2,33.3500,33.3500,Drachenblut Delikatessen,Drachenblut Delikatessen,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,
DRACD,DRACD,Drachenblut Delikatessen,Drachenblut Delikatessen,Sven Ottlieb,Sven Ottlieb,Order Administrator,Order Administrator,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,0241-039123,0241-039123,0241-059428,0241-059428,10825,10825,DRACD,1,1,1998-01-09 00:00:00,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-02-06 00:00:00,1998-01-14 00:00:00,1998-01-14 00:00:00,1,1,79.2500,79.2500,Drachenblut Delikatessen,Drachenblut Delikatessen,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,
DRACD,DRACD,Drachenblut Delikatessen,Drachenblut Delikatessen,Sven Ottlieb,Sven Ottlieb,Order Administrator,Order Administrator,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,0241-039123,0241-039123,0241-059428,0241-059428,11036,11036,DRACD,8,8,1998-04-20 00:00:00,1998-04-20 00:00:00,1998-05-18 00:00:00,1998-05-18 00:00:00,1998-04-22 00:00:00,1998-04-22 00:00:00,3,3,149.4700,149.4700,Drachenblut Delikatessen,Drachenblut Delikatessen,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,
DRACD,DRACD,Drachenblut Delikatessen,Drachenblut Delikatessen,Sven Ottlieb,Sven Ottlieb,Order Administrator,Order Administrator,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,0241-039123,0241-039123,0241-059428,0241-059428,11067,11067,DRACD,1,1,1998-05-04 00:00:00,1998-05-04 00:00:00,1998-05-18 00:00:00,1998-05-18 00:00:00,1998-05-06 00:00:00,1998-05-06 00:00:00,2,2,7.9800,7.9800,Drachenblut Delikatessen,Drachenblut Delikatessen,Walserweg 21,Walserweg 21,Aachen,Aachen,,,52066,52066,Germany,Germany,
DUMON,DUMON,Du monde entier,Du monde entier,Janine Labrune,Janine Labrune,Owner,Owner,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,40.67.88.88,40.67.88.88,40.67.89.89,40.67.89.89,10311,10311,DUMON,1,1,1996-09-20 00:00:00,1996-09-20 00:00:00,1996-10-04 00:00:00,1996-10-04 00:00:00,1996-09-26 00:00:00,1996-09-26 00:00:00,3,3,24.6900,24.6900,Du monde entier,Du monde entier,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,
DUMON,DUMON,Du monde entier,Du monde entier,Janine Labrune,Janine Labrune,Owner,Owner,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,40.67.88.88,40.67.88.88,40.67.89.89,40.67.89.89,10609,10609,DUMON,7,7,1997-07-24 00:00:00,1997-07-24 00:00:00,1997-08-21 00:00:00,1997-08-21 00:00:00,1997-07-30 00:00:00,1997-07-30 00:00:00,2,2,1.8500,1.8500,Du monde entier,Du monde entier,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,
DUMON,DUMON,Du monde entier,Du monde entier,Janine Labrune,Janine Labrune,Owner,Owner,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,40.67.88.88,40.67.88.88,40.67.89.89,40.67.89.89,10683,10683,DUMON,2,2,1997-09-26 00:00:00,1997-09-26 00:00:00,1997-10-24 00:00:00,1997-10-24 00:00:00,1997-10-01 00:00:00,1997-10-01 00:00:00,1,1,4.4000,4.4000,Du monde entier,Du monde entier,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,
DUMON,DUMON,Du monde entier,Du monde entier,Janine Labrune,Janine Labrune,Owner,Owner,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,40.67.88.88,40.67.88.88,40.67.89.89,40.67.89.89,10890,10890,DUMON,7,7,1998-02-16 00:00:00,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-03-16 00:00:00,1998-02-18 00:00:00,1998-02-18 00:00:00,1,1,32.7600,32.7600,Du monde entier,Du monde entier,67, rue des Cinquante Otages,67, rue des Cinquante Otages,Nantes,Nantes,,,44000,44000,France,France,
EASTC,EASTC,Eastern Connection,Eastern Connection,Ann Devon,Ann Devon,Sales Agent,Sales Agent,35 King George,35 King George,London,London,,,WX3 6FW,WX3 6FW,UK,UK,(171) 555-0297,(171) 555-0297,(171) 555-3373,(171) 555-3373,10364,10364,EASTC,1,1,1996-11-26 00:00:00,1996-11-26 00:00:00,1997-01-07 00:00:00,1997-01-07 00:00:00,1996-12-04 00:00:00,1996-12-04 00:00:00,1,1,71.9700,71.9700,Eastern Connection,Eastern Connection,35 King George,35 King George,London,London,,,WX3 6FW,WX3 6FW,UK,UK,
